CH1,CH2
49,0
49,0
49,0
36,0
16,0
9,0
1,0
0,0
4,0
4,0
4,0
9,0
9,0
9,0
4,0
1,0
0,0
1,0
9,0
25,0
49,0
36,0
36,0
25,0
16,0
9,0
4,0
4,0
4,0
1,0
4,0
4,0
4,0
1,0
9,0
9,0
16,0
16,0
36,0
36,0
49,0
36,0
9,0
1,0
1,0
9,0
16,0
9,0
1,0
0,0
4,0
9,0
16,0
25,0
16,0
9,0
9,0
1,0
1,0
0,0
1,0
9,0
16,0
25,0
36,0
49,0
49,0
49,0
64,0
49,0
49,0
25,0
16,0
4,0
0,0
4,0
9,0
9,0
9,0
9,0
0,0
1,0
4,0
25,0
49,0
81,0
121,0
169,0
196,0
225,0
225,0
196,0
100,0
49,0
16,0
1,0
1,0
9,0
25,0
49,0
49,0
49,0
49,0
49,0
36,0
25,0
16,0
1,0
0,0
9,0
25,0
81,0
121,0
144,0
144,0
169,0
144,0
121,0
100,0
49,0
25,0
4,0
1,0
0,0
1,0
9,0
9,0
16,0
9,0
4,0
4,0
1,0
0,0
1,0
4,0
9,0
9,0
25,0
36,0
36,0
49,0
49,0
49,0
25,0
25,0
25,0
25,0
25,0
36,0
49,0
49,0
64,0
64,0
36,0
16,0
9,0
0,0
0,0
1,0
9,0
16,0
16,0
25,0
16,0
25,0
9,0
1,0
0,0
4,0
9,0
16,0
25,0
49,0
64,0
49,0
49,0
36,0
16,0
9,0
1,0
1,0
4,0
9,0
25,0
25,0
49,0
36,0
36,0
16,0
9,0
4,0
1,0
1,0
9,0
9,0
9,0
16,0
36,0
49,0
64,0
81,0
81,0
81,0
64,0
49,0
36,0
25,0
16,0
9,0
1,0
0,0
1,0
16,0
36,0
49,0
64,0
64,0
49,0
25,0
1,0
1,0
25,0
49,0
100,0
169,0
169,0
144,0
100,0
64,0
25,0
4,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
0,0
1,0
1,0
9,0
4,0
1,0
1,0
0,0
1,0
1,0
1,0
0,0
1,0
9,0
16,0
25,0
25,0
25,0
25,0
16,0
16,0
25,0
25,0
25,0
25,0
25,0
25,0
16,0
9,0
9,0
4,0
4,0
4,0
4,0
4,0
16,0
16,0
25,0
25,0
36,0
36,0
36,0
16,0
16,0
9,0
9,0
16,0
16,0
25,0
36,0
49,0
81,0
81,0
100,0
81,0
81,0
49,0
49,0
25,0
16,0
9,0
4,0
1,0
0,0
4,0
9,0
25,0
49,0
49,0
49,0
49,0
36,0
16,0
4,0
1,0
0,0
1,0
9,0
16,0
36,0
36,0
25,0
25,0
25,0
16,0
16,0
9,0
9,0
9,0
4,0
9,0
16,0
16,0
25,0
36,0
49,0
36,0
49,0
36,0
25,0
25,0
16,0
16,0
16,0
25,0
16,0
16,0
9,0
4,0
4,0
1,0
4,0
4,0
4,0
1,0
0,0
0,0
0,0
0,0
4,0
4,0
1,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
1,0
4,0
4,0
25,0
49,0
81,0
144,0
225,0
225,0
256,0
225,0
196,0
100,0
49,0
16,0
1,0
0,0
0,0
1,0
4,0
9,0
16,0
25,0
16,0
16,0
9,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
4,0
16,0
36,0
64,0
100,0
144,0
169,0
169,0
121,0
64,0
25,0
4,0
0,0
1,0
9,0
9,0
9,0
9,0
16,0
9,0
9,0
1,0
0,0
0,0
1,0
4,0
9,0
16,0
25,0
36,0
64,0
64,0
81,0
81,0
81,0
81,0
64,0
49,0
49,0
36,0
16,0
9,0
1,0
0,0
0,0
0,0
1,0
4,0
4,0
4,0
9,0
4,0
4,0
0,0
1,0
9,0
25,0
49,0
49,0
64,0
81,0
81,0
81,0
81,0
49,0
25,0
9,0
4,0
0,0
1,0
4,0
1,0
1,0
0,0
0,0
1,0
4,0
4,0
9,0
9,0
9,0
16,0
25,0
25,0
49,0
49,0
64,0
49,0
49,0
36,0
36,0
25,0
16,0
16,0
16,0
9,0
9,0
4,0
4,0
4,0
0,0
0,0
1,0
9,0
16,0
